shelf_id,person_id,timestamp,age,gender,height,weight,married_status,moving_speed_(m/s),item_id,looking_at_item_(s),holding_the_item_(s),holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,si_id,date,time
4,23,2024-07-06 13:00:00,65,Male,171,69,Married,1.28,4,18,19,True,True,True,True,False,False,44,2024-07-06,13:00:00
4,23,2024-07-06 13:05:00,65,Male,171,69,Married,1.3,8,21,27,True,True,False,True,False,True,48,2024-07-06,13:05:00
4,23,2024-07-06 13:09:00,65,Male,171,69,Married,1.24,17,36,24,True,True,True,False,True,,417,2024-07-06,13:09:00
4,23,2024-07-06 13:11:00,65,Male,171,69,Married,1.45,9,15,35,True,True,False,True,True,True,49,2024-07-06,13:11:00
4,23,2024-07-06 13:12:00,65,Male,171,69,Married,0.53,16,26,25,True,True,True,False,False,True,416,2024-07-06,13:12:00
1,23,2024-07-06 13:17:00,65,Male,171,69,Married,0.92,8,32,24,True,True,False,True,True,True,18,2024-07-06,13:17:00
1,23,2024-07-06 13:21:00,65,Male,171,69,Married,0.45,9,18,27,True,True,True,False,True,False,19,2024-07-06,13:21:00
1,23,2024-07-06 13:26:00,65,Male,171,69,Married,1.47,17,26,38,True,True,True,,False,True,117,2024-07-06,13:26:00
1,23,2024-07-06 13:30:00,65,Male,171,69,Married,1.35,11,16,23,True,True,True,,False,True,111,2024-07-06,13:30:00
1,23,2024-07-06 13:31:00,65,Male,171,69,Married,0.7,8,26,26,True,True,False,True,True,True,18,2024-07-06,13:31:00
1,23,2024-07-06 13:34:00,65,Male,171,69,Married,0.35,6,25,22,True,True,True,False,True,False,16,2024-07-06,13:34:00
0,23,2024-07-06 13:36:00,65,Male,171,69,Married,1.24,5,17,26,True,True,True,False,True,,05,2024-07-06,13:36:00
0,23,2024-07-06 13:41:00,65,Male,171,69,Married,1.38,11,20,23,True,True,False,True,False,,011,2024-07-06,13:41:00
2,23,2024-07-06 13:45:00,65,Male,171,69,Married,0.87,0,36,28,True,True,True,True,True,True,20,2024-07-06,13:45:00
7,23,2024-07-06 13:50:00,65,Male,171,69,Married,1.05,7,59,51,True,True,True,True,False,,77,2024-07-06,13:50:00
7,23,2024-07-06 13:53:00,65,Male,171,69,Married,1.18,3,38,20,True,True,False,True,True,True,73,2024-07-06,13:53:00
7,23,2024-07-06 13:58:00,65,Male,171,69,Married,1.29,3,38,32,True,True,False,False,False,False,73,2024-07-06,13:58:00
7,23,2024-07-06 13:59:00,65,Male,171,69,Married,1.08,10,21,16,True,True,False,False,False,False,710,2024-07-06,13:59:00
7,23,2024-07-06 14:03:00,65,Male,171,69,Married,0.4,11,35,19,True,True,False,True,True,True,711,2024-07-06,14:03:00
6,24,2024-07-06 13:04:00,24,Male,168,57,Single,1.33,2,26,33,False,True,False,False,True,False,62,2024-07-06,13:04:00
3,24,2024-07-06 13:05:00,24,Male,168,57,Single,1.47,1,26,29,False,True,False,False,False,True,31,2024-07-06,13:05:00
0,25,2024-07-06 13:18:00,48,Male,177,69,Married,1.02,4,31,30,True,True,True,True,True,False,04,2024-07-06,13:18:00
0,25,2024-07-06 13:21:00,48,Male,177,69,Married,0.18,0,20,17,True,True,True,True,False,,00,2024-07-06,13:21:00
0,25,2024-07-06 13:24:00,48,Male,177,69,Married,1.3,0,22,22,True,True,True,False,True,,00,2024-07-06,13:24:00
0,25,2024-07-06 13:28:00,48,Male,177,69,Married,0.54,6,35,29,True,True,False,True,True,True,06,2024-07-06,13:28:00
0,25,2024-07-06 13:29:00,48,Male,177,69,Married,0.35,11,32,26,True,True,False,True,False,,011,2024-07-06,13:29:00
0,25,2024-07-06 13:33:00,48,Male,177,69,Married,1.02,3,22,35,True,True,False,True,True,False,03,2024-07-06,13:33:00
0,25,2024-07-06 13:37:00,48,Male,177,69,Married,1.09,12,16,30,True,True,False,True,False,True,012,2024-07-06,13:37:00
0,25,2024-07-06 13:40:00,48,Male,177,69,Married,0.13,7,35,33,True,True,False,False,True,,07,2024-07-06,13:40:00
0,25,2024-07-06 13:42:00,48,Male,177,69,Married,0.24,1,27,25,True,True,True,True,True,True,01,2024-07-06,13:42:00
0,25,2024-07-06 13:44:00,48,Male,177,69,Married,0.17,3,16,21,True,True,True,False,True,,03,2024-07-06,13:44:00
0,25,2024-07-06 13:49:00,48,Male,177,69,Married,0.67,1,25,22,True,True,True,True,False,False,01,2024-07-06,13:49:00
0,25,2024-07-06 13:50:00,48,Male,177,69,Married,0.15,6,15,21,True,True,False,False,True,False,06,2024-07-06,13:50:00
0,25,2024-07-06 13:54:00,48,Male,177,69,Married,1.31,7,17,39,True,True,False,True,True,False,07,2024-07-06,13:54:00
0,25,2024-07-06 13:58:00,48,Male,177,69,Married,0.78,12,30,25,True,True,True,False,False,False,012,2024-07-06,13:58:00
0,25,2024-07-06 14:03:00,48,Male,177,69,Married,0.92,7,26,23,True,True,False,False,True,False,07,2024-07-06,14:03:00
4,26,2024-07-06 13:29:00,52,Female,163,43,Married,0.8,13,22,16,True,True,True,False,True,True,413,2024-07-06,13:29:00
4,26,2024-07-06 13:34:00,52,Female,163,43,Married,1.02,17,26,19,True,True,False,True,True,False,417,2024-07-06,13:34:00
4,26,2024-07-06 13:37:00,52,Female,163,43,Married,1.42,5,29,26,True,True,False,True,True,True,45,2024-07-06,13:37:00
4,26,2024-07-06 13:42:00,52,Female,163,43,Married,1.4,13,16,20,True,True,False,True,True,False,413,2024-07-06,13:42:00
4,26,2024-07-06 13:46:00,52,Female,163,43,Married,1.08,13,36,19,True,True,True,True,True,True,413,2024-07-06,13:46:00
4,26,2024-07-06 13:49:00,52,Female,163,43,Married,0.2,1,62,29,True,True,True,,False,True,41,2024-07-06,13:49:00
1,26,2024-07-06 13:54:00,52,Female,163,43,Married,0.28,9,38,37,True,True,True,False,True,True,19,2024-07-06,13:54:00
2,26,2024-07-06 13:56:00,52,Female,163,43,Married,1.04,6,30,32,True,True,False,False,False,True,26,2024-07-06,13:56:00
2,26,2024-07-06 13:58:00,52,Female,163,43,Married,0.19,2,21,37,True,True,True,,True,False,22,2024-07-06,13:58:00
2,26,2024-07-06 14:02:00,52,Female,163,43,Married,0.38,1,27,34,True,True,False,True,False,True,21,2024-07-06,14:02:00
2,26,2024-07-06 14:07:00,52,Female,163,43,Married,0.57,6,23,16,True,True,True,False,True,,26,2024-07-06,14:07:00
2,26,2024-07-06 14:12:00,52,Female,163,43,Married,0.5,3,24,38,True,True,False,False,,False,23,2024-07-06,14:12:00
2,26,2024-07-06 14:16:00,52,Female,163,43,Married,0.66,8,21,31,True,True,False,True,False,,28,2024-07-06,14:16:00
4,26,2024-07-06 14:20:00,52,Female,163,43,Married,1.46,7,33,21,True,True,True,True,True,False,47,2024-07-06,14:20:00
7,27,2024-07-06 13:35:00,52,Male,173,62,Married,0.95,11,37,26,True,True,False,False,False,False,711,2024-07-06,13:35:00
7,27,2024-07-06 13:36:00,52,Male,173,62,Married,1.33,10,28,28,True,True,False,False,,,710,2024-07-06,13:36:00
7,27,2024-07-06 13:37:00,52,Male,173,62,Married,0.46,9,15,32,True,True,False,True,True,False,79,2024-07-06,13:37:00
0,27,2024-07-06 13:38:00,52,Male,173,62,Married,1.15,3,31,33,True,True,True,False,False,True,03,2024-07-06,13:38:00
3,27,2024-07-06 13:41:00,52,Male,173,62,Married,1.47,14,38,32,True,True,True,True,True,True,314,2024-07-06,13:41:00
3,27,2024-07-06 13:43:00,52,Male,173,62,Married,0.54,5,18,26,True,True,True,True,False,False,35,2024-07-06,13:43:00
3,27,2024-07-06 13:45:00,52,Male,173,62,Married,0.1,7,32,36,True,True,False,False,True,True,37,2024-07-06,13:45:00
3,27,2024-07-06 13:46:00,52,Male,173,62,Married,0.65,15,22,22,True,True,True,True,False,,315,2024-07-06,13:46:00
3,27,2024-07-06 13:48:00,52,Male,173,62,Married,1.17,5,15,15,True,True,False,True,True,False,35,2024-07-06,13:48:00
3,27,2024-07-06 13:53:00,52,Male,173,62,Married,0.59,11,32,28,True,True,True,False,True,,311,2024-07-06,13:53:00
3,27,2024-07-06 13:56:00,52,Male,173,62,Married,1.42,9,22,26,True,True,True,True,True,False,39,2024-07-06,13:56:00
3,27,2024-07-06 13:59:00,52,Male,173,62,Married,0.62,18,65,24,True,True,False,True,False,True,318,2024-07-06,13:59:00
3,27,2024-07-06 14:04:00,52,Male,173,62,Married,0.37,13,37,19,True,True,False,False,,True,313,2024-07-06,14:04:00
0,28,2024-07-06 13:42:00,49,Female,154,54,Married,0.95,12,21,21,False,True,False,False,,False,012,2024-07-06,13:42:00
0,28,2024-07-06 13:47:00,49,Female,154,54,Married,1.15,6,37,35,False,True,True,False,True,True,06,2024-07-06,13:47:00
0,28,2024-07-06 13:52:00,49,Female,154,54,Married,0.4,12,27,17,False,True,True,False,False,False,012,2024-07-06,13:52:00
5,29,2024-07-06 13:47:00,69,Male,169,58,Married,1.31,1,58,55,False,True,False,True,False,False,51,2024-07-06,13:47:00
5,29,2024-07-06 13:49:00,69,Male,169,58,Married,0.6,15,31,24,False,True,False,False,False,True,515,2024-07-06,13:49:00
5,29,2024-07-06 13:52:00,69,Male,169,58,Married,0.52,14,28,17,False,True,True,,False,True,514,2024-07-06,13:52:00
0,30,2024-07-06 14:01:00,52,Female,162,47,Married,0.98,4,26,37,True,True,False,True,False,False,04,2024-07-06,14:01:00
0,30,2024-07-06 14:05:00,52,Female,162,47,Married,1.01,2,30,31,True,True,False,True,False,True,02,2024-07-06,14:05:00
0,30,2024-07-06 14:06:00,52,Female,162,47,Married,1.3,4,36,26,True,True,True,,True,,04,2024-07-06,14:06:00
0,30,2024-07-06 14:11:00,52,Female,162,47,Married,0.59,1,27,26,True,True,False,False,,True,01,2024-07-06,14:11:00
0,30,2024-07-06 14:15:00,52,Female,162,47,Married,0.68,1,38,25,True,True,False,True,False,False,01,2024-07-06,14:15:00
0,30,2024-07-06 14:16:00,52,Female,162,47,Married,1.24,0,32,15,True,True,True,,True,,00,2024-07-06,14:16:00
3,30,2024-07-06 14:21:00,52,Female,162,47,Married,1.28,0,22,31,True,True,True,True,,False,30,2024-07-06,14:21:00
0,30,2024-07-06 14:25:00,52,Female,162,47,Married,1.23,12,32,32,True,True,True,True,False,True,012,2024-07-06,14:25:00
0,30,2024-07-06 14:28:00,52,Female,162,47,Married,1.32,3,20,25,True,True,False,False,True,True,03,2024-07-06,14:28:00
0,30,2024-07-06 14:29:00,52,Female,162,47,Married,0.43,8,37,20,True,True,True,False,,False,08,2024-07-06,14:29:00
0,30,2024-07-06 14:30:00,52,Female,162,47,Married,0.18,0,15,32,True,True,True,,False,,00,2024-07-06,14:30:00
0,30,2024-07-06 14:32:00,52,Female,162,47,Married,0.43,11,23,18,True,True,False,True,True,False,011,2024-07-06,14:32:00
0,30,2024-07-06 14:33:00,52,Female,162,47,Married,1.33,6,27,27,True,True,True,True,,False,06,2024-07-06,14:33:00
0,30,2024-07-06 14:38:00,52,Female,162,47,Married,1.21,10,25,26,True,True,True,True,,True,010,2024-07-06,14:38:00
0,30,2024-07-06 14:39:00,52,Female,162,47,Married,0.79,6,35,20,True,True,False,False,,False,06,2024-07-06,14:39:00
0,30,2024-07-06 14:40:00,52,Female,162,47,Married,1.29,7,26,19,True,True,True,False,True,False,07,2024-07-06,14:40:00
0,30,2024-07-06 14:44:00,52,Female,162,47,Married,0.59,7,21,19,True,True,True,False,False,False,07,2024-07-06,14:44:00
0,30,2024-07-06 14:46:00,52,Female,162,47,Married,0.78,0,33,38,True,True,False,False,False,,00,2024-07-06,14:46:00
0,30,2024-07-06 14:51:00,52,Female,162,47,Married,0.17,5,25,39,True,True,False,True,False,False,05,2024-07-06,14:51:00
6,31,2024-07-06 14:13:00,48,Female,148,49,Married,0.68,7,4,8,True,True,False,False,True,False,67,2024-07-06,14:13:00
6,31,2024-07-06 14:18:00,48,Female,148,49,Married,1.28,11,54,58,True,True,True,False,True,True,611,2024-07-06,14:18:00
6,31,2024-07-06 14:21:00,48,Female,148,49,Married,0.92,10,20,0,True,False,False,False,True,True,610,2024-07-06,14:21:00
6,31,2024-07-06 14:23:00,48,Female,148,49,Married,0.67,9,5,3,True,True,False,True,True,True,69,2024-07-06,14:23:00
6,31,2024-07-06 14:26:00,48,Female,148,49,Married,1.32,13,14,3,True,True,True,False,True,False,613,2024-07-06,14:26:00
2,31,2024-07-06 14:28:00,48,Female,148,49,Married,0.48,3,20,32,True,True,True,False,False,False,23,2024-07-06,14:28:00
2,31,2024-07-06 14:32:00,48,Female,148,49,Married,0.71,2,30,19,True,True,True,,False,,22,2024-07-06,14:32:00
2,31,2024-07-06 14:35:00,48,Female,148,49,Married,1.02,7,24,31,True,True,False,False,False,False,27,2024-07-06,14:35:00
7,31,2024-07-06 14:37:00,48,Female,148,49,Married,0.87,0,35,39,True,True,False,True,False,False,70,2024-07-06,14:37:00
7,31,2024-07-06 14:38:00,48,Female,148,49,Married,1.06,0,28,38,True,True,False,True,False,,70,2024-07-06,14:38:00
7,31,2024-07-06 14:39:00,48,Female,148,49,Married,0.43,3,17,26,True,True,False,False,False,True,73,2024-07-06,14:39:00
7,31,2024-07-06 14:40:00,48,Female,148,49,Married,0.88,2,34,20,True,True,True,,True,True,72,2024-07-06,14:40:00
7,31,2024-07-06 14:43:00,48,Female,148,49,Married,1.28,11,24,15,True,True,False,False,True,,711,2024-07-06,14:43:00
7,31,2024-07-06 14:46:00,48,Female,148,49,Married,0.41,4,18,18,True,True,False,True,False,True,74,2024-07-06,14:46:00
1,31,2024-07-06 14:51:00,48,Female,148,49,Married,0.49,16,21,39,True,True,True,False,False,False,116,2024-07-06,14:51:00
1,31,2024-07-06 14:52:00,48,Female,148,49,Married,1.43,5,28,30,True,True,True,True,True,False,15,2024-07-06,14:52:00
1,31,2024-07-06 14:56:00,48,Female,148,49,Married,0.43,2,32,39,True,True,False,False,,False,12,2024-07-06,14:56:00
1,31,2024-07-06 14:59:00,48,Female,148,49,Married,1.49,7,28,34,True,True,False,True,False,True,17,2024-07-06,14:59:00
2,32,2024-07-06 14:13:00,72,Female,151,43,Single,0.98,7,32,17,True,True,True,,,,27,2024-07-06,14:13:00
2,32,2024-07-06 14:18:00,72,Female,151,43,Single,0.68,3,19,36,True,True,True,True,False,False,23,2024-07-06,14:18:00
4,32,2024-07-06 14:21:00,72,Female,151,43,Single,1.3,11,21,31,True,True,False,False,True,,411,2024-07-06,14:21:00
4,32,2024-07-06 14:25:00,72,Female,151,43,Single,0.14,12,30,23,True,True,False,True,False,True,412,2024-07-06,14:25:00
4,32,2024-07-06 14:29:00,72,Female,151,43,Single,0.35,5,29,21,True,True,False,False,False,,45,2024-07-06,14:29:00
4,32,2024-07-06 14:30:00,72,Female,151,43,Single,1.14,0,32,33,True,True,True,,True,True,40,2024-07-06,14:30:00
4,32,2024-07-06 14:32:00,72,Female,151,43,Single,1.46,5,35,37,True,True,True,False,False,,45,2024-07-06,14:32:00
0,33,2024-07-06 14:27:00,40,Male,174,69,Married,0.91,7,27,20,True,True,False,False,True,True,07,2024-07-06,14:27:00
0,33,2024-07-06 14:30:00,40,Male,174,69,Married,0.66,11,29,15,True,True,False,True,True,True,011,2024-07-06,14:30:00
0,33,2024-07-06 14:34:00,40,Male,174,69,Married,1.28,1,29,27,True,True,False,True,True,True,01,2024-07-06,14:34:00
0,33,2024-07-06 14:36:00,40,Male,174,69,Married,0.13,6,31,19,True,True,False,False,True,False,06,2024-07-06,14:36:00
0,33,2024-07-06 14:41:00,40,Male,174,69,Married,1.09,4,33,28,True,True,False,True,False,False,04,2024-07-06,14:41:00
0,33,2024-07-06 14:45:00,40,Male,174,69,Married,0.42,5,34,23,True,True,False,True,True,False,05,2024-07-06,14:45:00
0,33,2024-07-06 14:48:00,40,Male,174,69,Married,0.57,0,33,37,True,True,False,False,,False,00,2024-07-06,14:48:00
0,33,2024-07-06 14:49:00,40,Male,174,69,Married,0.35,12,16,24,True,True,False,True,False,False,012,2024-07-06,14:49:00
0,33,2024-07-06 14:54:00,40,Male,174,69,Married,1.21,9,21,16,True,True,False,True,False,,09,2024-07-06,14:54:00
0,33,2024-07-06 14:57:00,40,Male,174,69,Married,1.0,9,27,15,True,True,True,True,True,True,09,2024-07-06,14:57:00
0,33,2024-07-06 14:58:00,40,Male,174,69,Married,0.21,7,33,39,True,True,False,False,False,True,07,2024-07-06,14:58:00
5,33,2024-07-06 15:03:00,40,Male,174,69,Married,1.46,15,28,33,True,True,True,True,False,False,515,2024-07-06,15:03:00
6,34,2024-07-06 14:40:00,62,Male,173,72,Single,0.33,3,7,3,False,True,False,False,False,,63,2024-07-06,14:40:00
6,34,2024-07-06 14:41:00,62,Male,173,72,Single,0.34,11,54,57,False,True,True,False,False,False,611,2024-07-06,14:41:00
6,34,2024-07-06 14:45:00,62,Male,173,72,Single,0.62,7,5,3,False,True,True,False,True,True,67,2024-07-06,14:45:00
6,34,2024-07-06 14:47:00,62,Male,173,72,Single,1.5,9,31,20,False,True,True,False,True,False,69,2024-07-06,14:47:00
5,35,2024-07-06 14:48:00,70,Male,171,78,Married,0.16,3,26,20,True,True,False,True,False,True,53,2024-07-06,14:48:00
5,35,2024-07-06 14:49:00,70,Male,171,78,Married,0.16,13,34,37,True,True,False,True,True,False,513,2024-07-06,14:49:00
5,35,2024-07-06 14:50:00,70,Male,171,78,Married,1.14,4,38,36,True,True,False,True,False,True,54,2024-07-06,14:50:00
5,35,2024-07-06 14:54:00,70,Male,171,78,Married,0.32,11,31,29,True,True,True,,False,True,511,2024-07-06,14:54:00
5,35,2024-07-06 14:58:00,70,Male,171,78,Married,1.24,8,35,16,True,True,False,False,True,False,58,2024-07-06,14:58:00
5,35,2024-07-06 15:03:00,70,Male,171,78,Married,1.05,11,29,19,True,True,False,True,False,False,511,2024-07-06,15:03:00
2,35,2024-07-06 15:04:00,70,Male,171,78,Married,0.2,1,26,30,True,True,False,True,False,True,21,2024-07-06,15:04:00
2,35,2024-07-06 15:06:00,70,Male,171,78,Married,1.44,4,30,32,True,True,True,False,,True,24,2024-07-06,15:06:00
2,35,2024-07-06 15:07:00,70,Male,171,78,Married,0.1,2,39,17,True,True,False,True,True,True,22,2024-07-06,15:07:00
0,35,2024-07-06 15:11:00,70,Male,171,78,Married,0.35,8,36,30,True,True,True,False,True,False,08,2024-07-06,15:11:00
0,35,2024-07-06 15:15:00,70,Male,171,78,Married,0.52,4,27,15,True,True,False,True,False,False,04,2024-07-06,15:15:00
4,35,2024-07-06 15:16:00,70,Male,171,78,Married,0.18,1,39,38,True,True,False,True,False,False,41,2024-07-06,15:16:00
4,35,2024-07-06 15:21:00,70,Male,171,78,Married,0.43,1,29,26,True,True,False,False,False,True,41,2024-07-06,15:21:00
4,35,2024-07-06 15:26:00,70,Male,171,78,Married,1.09,10,39,29,True,True,False,True,False,True,410,2024-07-06,15:26:00
4,35,2024-07-06 15:27:00,70,Male,171,78,Married,1.47,2,23,29,True,True,False,True,False,False,42,2024-07-06,15:27:00
4,35,2024-07-06 15:30:00,70,Male,171,78,Married,1.07,9,23,34,True,True,False,False,True,,49,2024-07-06,15:30:00
4,35,2024-07-06 15:33:00,70,Male,171,78,Married,0.73,12,30,19,True,True,True,False,False,,412,2024-07-06,15:33:00
4,35,2024-07-06 15:38:00,70,Male,171,78,Married,0.2,5,23,27,True,True,False,True,True,False,45,2024-07-06,15:38:00
4,35,2024-07-06 15:42:00,70,Male,171,78,Married,1.0,18,31,31,True,True,False,False,False,False,418,2024-07-06,15:42:00
4,35,2024-07-06 15:45:00,70,Male,171,78,Married,0.66,7,26,26,True,True,False,False,True,False,47,2024-07-06,15:45:00
4,35,2024-07-06 15:47:00,70,Male,171,78,Married,1.08,16,33,23,True,True,False,False,True,True,416,2024-07-06,15:47:00
7,36,2024-07-06 14:52:00,27,Female,155,50,Single,0.52,10,37,20,True,True,True,True,False,False,710,2024-07-06,14:52:00
7,36,2024-07-06 14:54:00,27,Female,155,50,Single,0.96,5,15,37,True,True,False,False,,True,75,2024-07-06,14:54:00
7,36,2024-07-06 14:55:00,27,Female,155,50,Single,0.48,3,24,20,True,True,False,True,False,True,73,2024-07-06,14:55:00
7,36,2024-07-06 14:59:00,27,Female,155,50,Single,1.28,1,35,25,True,True,True,False,,True,71,2024-07-06,14:59:00
7,36,2024-07-06 15:02:00,27,Female,155,50,Single,1.28,15,23,26,True,True,False,False,True,True,715,2024-07-06,15:02:00
4,36,2024-07-06 15:03:00,27,Female,155,50,Single,0.16,12,22,32,True,True,False,False,True,False,412,2024-07-06,15:03:00
4,36,2024-07-06 15:07:00,27,Female,155,50,Single,0.84,2,38,22,True,True,False,True,False,True,42,2024-07-06,15:07:00
4,36,2024-07-06 15:10:00,27,Female,155,50,Single,0.56,3,19,27,True,True,False,True,False,,43,2024-07-06,15:10:00
4,36,2024-07-06 15:14:00,27,Female,155,50,Single,1.4,3,36,29,True,True,False,True,False,True,43,2024-07-06,15:14:00
4,36,2024-07-06 15:16:00,27,Female,155,50,Single,1.46,3,36,35,True,True,False,True,False,,43,2024-07-06,15:16:00
4,36,2024-07-06 15:19:00,27,Female,155,50,Single,0.91,13,16,39,True,True,False,False,False,False,413,2024-07-06,15:19:00
7,36,2024-07-06 15:21:00,27,Female,155,50,Single,0.8,9,28,38,True,True,True,True,False,True,79,2024-07-06,15:21:00
7,36,2024-07-06 15:24:00,27,Female,155,50,Single,0.29,10,22,18,True,True,False,True,True,True,710,2024-07-06,15:24:00
7,36,2024-07-06 15:28:00,27,Female,155,50,Single,0.3,10,30,19,True,True,True,True,False,False,710,2024-07-06,15:28:00
7,36,2024-07-06 15:31:00,27,Female,155,50,Single,0.86,13,32,21,True,True,True,False,False,True,713,2024-07-06,15:31:00
7,36,2024-07-06 15:33:00,27,Female,155,50,Single,1.29,3,21,16,True,True,False,False,,True,73,2024-07-06,15:33:00
1,37,2024-07-06 14:53:00,48,Male,171,82,Married,0.17,6,65,34,True,True,True,False,False,False,16,2024-07-06,14:53:00
1,37,2024-07-06 14:54:00,48,Male,171,82,Married,0.21,17,18,30,True,True,True,False,True,False,117,2024-07-06,14:54:00
0,37,2024-07-06 14:57:00,48,Male,171,82,Married,1.07,12,16,17,True,True,False,True,False,,012,2024-07-06,14:57:00
0,37,2024-07-06 14:59:00,48,Male,171,82,Married,1.47,5,32,19,True,True,False,False,False,False,05,2024-07-06,14:59:00
0,37,2024-07-06 15:00:00,48,Male,171,82,Married,0.35,4,16,24,True,True,False,True,False,,04,2024-07-06,15:00:00
0,37,2024-07-06 15:05:00,48,Male,171,82,Married,0.77,10,22,15,True,True,False,False,False,True,010,2024-07-06,15:05:00
0,37,2024-07-06 15:09:00,48,Male,171,82,Married,0.64,11,39,39,True,True,True,False,True,,011,2024-07-06,15:09:00
4,37,2024-07-06 15:12:00,48,Male,171,82,Married,0.32,9,65,15,True,True,True,False,True,True,49,2024-07-06,15:12:00
4,37,2024-07-06 15:16:00,48,Male,171,82,Married,0.37,6,61,33,True,True,False,True,False,True,46,2024-07-06,15:16:00
4,37,2024-07-06 15:21:00,48,Male,171,82,Married,0.59,0,34,36,True,True,False,False,True,True,40,2024-07-06,15:21:00
4,37,2024-07-06 15:23:00,48,Male,171,82,Married,0.26,13,39,31,True,True,False,False,False,,413,2024-07-06,15:23:00
2,37,2024-07-06 15:24:00,48,Male,171,82,Married,1.15,7,69,20,True,True,False,True,False,True,27,2024-07-06,15:24:00
