person_id,si_id,timestamp,age,height,weight,married_status,moving_speed_(m/s),age_group
41,27,2024-07-06 15:55:00,43,173,83,Married,1.18,2
41,27,2024-07-06 15:59:00,43,173,83,Married,1.45,2
41,23,2024-07-06 16:03:00,43,173,83,Married,0.9,2
41,418,2024-07-06 16:06:00,43,173,83,Married,1.44,2
41,43,2024-07-06 16:08:00,43,173,83,Married,0.63,2
41,413,2024-07-06 16:09:00,43,173,83,Married,1.4,2
41,40,2024-07-06 16:13:00,43,173,83,Married,0.99,2
41,45,2024-07-06 16:16:00,43,173,83,Married,1.11,2
41,41,2024-07-06 16:20:00,43,173,83,Married,0.28,2
41,13,2024-07-06 16:22:00,43,173,83,Married,1.32,2
41,111,2024-07-06 16:24:00,43,173,83,Married,0.58,2
42,10,2024-07-06 15:50:00,29,169,82,Single,0.6,1
42,715,2024-07-06 15:51:00,29,169,82,Single,1.25,1
42,713,2024-07-06 15:52:00,29,169,82,Single,0.34,1
43,25,2024-07-06 15:53:00,66,161,55,Single,0.1,3
43,21,2024-07-06 15:56:00,66,161,55,Single,0.36,3
43,25,2024-07-06 16:01:00,66,161,55,Single,1.02,3
43,715,2024-07-06 16:06:00,66,161,55,Single,0.64,3
43,79,2024-07-06 16:11:00,66,161,55,Single,0.71,3
43,73,2024-07-06 16:13:00,66,161,55,Single,0.6,3
43,70,2024-07-06 16:14:00,66,161,55,Single,1.4,3
43,710,2024-07-06 16:19:00,66,161,55,Single,0.16,3
43,75,2024-07-06 16:23:00,66,161,55,Single,1.1,3
43,71,2024-07-06 16:27:00,66,161,55,Single,1.3,3
43,70,2024-07-06 16:31:00,66,161,55,Single,0.96,3
43,77,2024-07-06 16:33:00,66,161,55,Single,0.3,3
43,74,2024-07-06 16:34:00,66,161,55,Single,0.63,3
43,09,2024-07-06 16:37:00,66,161,55,Single,0.66,3
43,012,2024-07-06 16:41:00,66,161,55,Single,0.94,3
43,07,2024-07-06 16:42:00,66,161,55,Single,0.79,3
43,09,2024-07-06 16:46:00,66,161,55,Single,0.68,3
43,03,2024-07-06 16:47:00,66,161,55,Single,0.38,3
43,00,2024-07-06 16:52:00,66,161,55,Single,1.5,3
43,09,2024-07-06 16:54:00,66,161,55,Single,0.75,3
43,05,2024-07-06 16:57:00,66,161,55,Single,0.54,3
43,05,2024-07-06 17:01:00,66,161,55,Single,0.28,3
44,411,2024-07-06 15:54:00,41,165,40,Married,0.84,2
44,410,2024-07-06 15:56:00,41,165,40,Married,1.4,2
44,40,2024-07-06 16:01:00,41,165,40,Married,1.21,2
44,40,2024-07-06 16:02:00,41,165,40,Married,1.4,2
44,28,2024-07-06 16:04:00,41,165,40,Married,1.42,2
44,23,2024-07-06 16:05:00,41,165,40,Married,0.64,2
44,22,2024-07-06 16:08:00,41,165,40,Married,0.6,2
44,26,2024-07-06 16:12:00,41,165,40,Married,1.04,2
44,21,2024-07-06 16:14:00,41,165,40,Married,1.27,2
44,26,2024-07-06 16:19:00,41,165,40,Married,0.28,2
44,615,2024-07-06 16:23:00,41,165,40,Married,1.03,2
44,617,2024-07-06 16:25:00,41,165,40,Married,0.77,2
44,64,2024-07-06 16:26:00,41,165,40,Married,1.38,2
44,65,2024-07-06 16:31:00,41,165,40,Married,0.33,2
44,611,2024-07-06 16:36:00,41,165,40,Married,0.51,2
45,512,2024-07-06 16:08:00,53,177,67,Married,0.99,2
45,04,2024-07-06 16:10:00,53,177,67,Married,1.48,2
45,116,2024-07-06 16:11:00,53,177,67,Married,0.74,2
45,115,2024-07-06 16:15:00,53,177,67,Married,1.18,2
45,117,2024-07-06 16:16:00,53,177,67,Married,1.15,2
45,115,2024-07-06 16:20:00,53,177,67,Married,0.95,2
45,79,2024-07-06 16:23:00,53,177,67,Married,1.47,2
45,74,2024-07-06 16:24:00,53,177,67,Married,1.29,2
45,712,2024-07-06 16:28:00,53,177,67,Married,0.73,2
45,73,2024-07-06 16:32:00,53,177,67,Married,0.12,2
45,511,2024-07-06 16:37:00,53,177,67,Married,0.87,2
45,512,2024-07-06 16:42:00,53,177,67,Married,0.21,2
45,51,2024-07-06 16:47:00,53,177,67,Married,0.75,2
45,59,2024-07-06 16:52:00,53,177,67,Married,1.33,2
45,56,2024-07-06 16:56:00,53,177,67,Married,0.2,2
46,617,2024-07-06 16:16:00,52,157,40,Married,0.15,2
46,61,2024-07-06 16:17:00,52,157,40,Married,1.05,2
46,60,2024-07-06 16:19:00,52,157,40,Married,1.36,2
46,612,2024-07-06 16:22:00,52,157,40,Married,0.5,2
46,612,2024-07-06 16:25:00,52,157,40,Married,0.25,2
46,613,2024-07-06 16:30:00,52,157,40,Married,0.11,2
47,71,2024-07-06 16:17:00,41,170,80,Married,1.03,2
47,70,2024-07-06 16:20:00,41,170,80,Married,1.24,2
47,714,2024-07-06 16:23:00,41,170,80,Married,0.14,2
47,715,2024-07-06 16:25:00,41,170,80,Married,1.11,2
47,76,2024-07-06 16:26:00,41,170,80,Married,0.23,2
47,08,2024-07-06 16:29:00,41,170,80,Married,1.04,2
47,07,2024-07-06 16:31:00,41,170,80,Married,0.3,2
47,00,2024-07-06 16:33:00,41,170,80,Married,1.3,2
47,02,2024-07-06 16:34:00,41,170,80,Married,0.81,2
47,07,2024-07-06 16:37:00,41,170,80,Married,1.06,2
47,01,2024-07-06 16:42:00,41,170,80,Married,1.11,2
47,08,2024-07-06 16:45:00,41,170,80,Married,0.82,2
47,08,2024-07-06 16:49:00,41,170,80,Married,0.58,2
48,05,2024-07-06 16:30:00,36,160,43,Single,0.3,2
48,00,2024-07-06 16:33:00,36,160,43,Single,1.21,2
48,317,2024-07-06 16:35:00,36,160,43,Single,1.38,2
48,322,2024-07-06 16:40:00,36,160,43,Single,0.28,2
48,32,2024-07-06 16:44:00,36,160,43,Single,1.46,2
48,36,2024-07-06 16:45:00,36,160,43,Single,1.47,2
48,310,2024-07-06 16:46:00,36,160,43,Single,1.13,2
48,323,2024-07-06 16:50:00,36,160,43,Single,0.73,2
48,322,2024-07-06 16:55:00,36,160,43,Single,0.94,2
48,74,2024-07-06 16:58:00,36,160,43,Single,1.17,2
48,711,2024-07-06 16:59:00,36,160,43,Single,0.86,2
48,70,2024-07-06 17:04:00,36,160,43,Single,1.22,2
48,73,2024-07-06 17:07:00,36,160,43,Single,1.29,2
49,10,2024-07-06 16:32:00,59,168,82,Single,0.32,2
49,114,2024-07-06 16:33:00,59,168,82,Single,0.93,2
49,18,2024-07-06 16:36:00,59,168,82,Single,0.7,2
49,10,2024-07-06 16:40:00,59,168,82,Single,0.56,2
49,16,2024-07-06 16:41:00,59,168,82,Single,0.33,2
49,15,2024-07-06 16:43:00,59,168,82,Single,1.4,2
50,22,2024-07-06 16:45:00,71,174,87,Married,0.57,3
50,27,2024-07-06 16:47:00,71,174,87,Married,0.91,3
50,24,2024-07-06 16:52:00,71,174,87,Married,0.43,3
50,20,2024-07-06 16:53:00,71,174,87,Married,0.56,3
50,25,2024-07-06 16:56:00,71,174,87,Married,0.29,3
50,01,2024-07-06 16:59:00,71,174,87,Married,1.01,3
51,22,2024-07-06 16:51:00,55,178,59,Married,0.61,2
51,27,2024-07-06 16:52:00,55,178,59,Married,0.9,2
51,22,2024-07-06 16:55:00,55,178,59,Married,0.19,2
51,01,2024-07-06 17:00:00,55,178,59,Married,0.23,2
51,07,2024-07-06 17:05:00,55,178,59,Married,0.89,2
51,05,2024-07-06 17:06:00,55,178,59,Married,1.42,2
51,28,2024-07-06 17:08:00,55,178,59,Married,0.3,2
51,22,2024-07-06 17:12:00,55,178,59,Married,0.83,2
51,24,2024-07-06 17:17:00,55,178,59,Married,0.13,2
51,25,2024-07-06 17:19:00,55,178,59,Married,1.0,2
51,02,2024-07-06 17:22:00,55,178,59,Married,1.13,2
51,00,2024-07-06 17:24:00,55,178,59,Married,1.5,2
51,010,2024-07-06 17:26:00,55,178,59,Married,0.86,2
51,00,2024-07-06 17:29:00,55,178,59,Married,0.31,2
51,03,2024-07-06 17:34:00,55,178,59,Married,0.8,2
51,04,2024-07-06 17:37:00,55,178,59,Married,0.21,2
52,70,2024-07-06 16:53:00,32,176,79,Single,0.14,2
52,713,2024-07-06 16:54:00,32,176,79,Single,0.71,2
52,71,2024-07-06 16:55:00,32,176,79,Single,1.32,2
52,713,2024-07-06 16:56:00,32,176,79,Single,1.28,2
52,713,2024-07-06 16:57:00,32,176,79,Single,1.23,2
52,03,2024-07-06 17:02:00,32,176,79,Single,0.45,2
52,07,2024-07-06 17:06:00,32,176,79,Single,0.47,2
52,04,2024-07-06 17:07:00,32,176,79,Single,0.67,2
52,00,2024-07-06 17:12:00,32,176,79,Single,0.73,2
52,00,2024-07-06 17:14:00,32,176,79,Single,0.81,2
52,412,2024-07-06 17:18:00,32,176,79,Single,0.3,2
52,418,2024-07-06 17:20:00,32,176,79,Single,1.26,2
52,414,2024-07-06 17:25:00,32,176,79,Single,0.17,2
53,68,2024-07-06 16:59:00,43,160,54,Married,0.8,2
53,66,2024-07-06 17:01:00,43,160,54,Married,1.49,2
53,68,2024-07-06 17:06:00,43,160,54,Married,0.8,2
53,61,2024-07-06 17:11:00,43,160,54,Married,1.33,2
53,62,2024-07-06 17:15:00,43,160,54,Married,1.22,2
54,01,2024-07-06 17:08:00,23,168,61,Single,1.36,1
54,011,2024-07-06 17:11:00,23,168,61,Single,0.18,1
54,321,2024-07-06 17:15:00,23,168,61,Single,1.11,1
54,31,2024-07-06 17:20:00,23,168,61,Single,0.56,1
54,320,2024-07-06 17:21:00,23,168,61,Single,1.16,1
54,315,2024-07-06 17:26:00,23,168,61,Single,1.25,1
54,311,2024-07-06 17:30:00,23,168,61,Single,0.5,1
54,313,2024-07-06 17:32:00,23,168,61,Single,1.4,1
54,79,2024-07-06 17:36:00,23,168,61,Single,1.3,1
54,714,2024-07-06 17:41:00,23,168,61,Single,1.05,1
54,711,2024-07-06 17:45:00,23,168,61,Single,0.33,1
54,75,2024-07-06 17:46:00,23,168,61,Single,1.33,1
54,11,2024-07-06 17:47:00,23,168,61,Single,1.37,1
55,11,2024-07-06 17:13:00,71,173,80,Married,0.51,3
55,112,2024-07-06 17:16:00,71,173,80,Married,1.46,3
55,114,2024-07-06 17:17:00,71,173,80,Married,0.65,3
55,11,2024-07-06 17:19:00,71,173,80,Married,1.35,3
55,615,2024-07-06 17:22:00,71,173,80,Married,0.82,3
55,69,2024-07-06 17:25:00,71,173,80,Married,1.35,3
55,65,2024-07-06 17:30:00,71,173,80,Married,0.55,3
55,68,2024-07-06 17:34:00,71,173,80,Married,0.46,3
55,62,2024-07-06 17:36:00,71,173,80,Married,0.63,3
55,613,2024-07-06 17:37:00,71,173,80,Married,0.16,3
55,22,2024-07-06 17:39:00,71,173,80,Married,1.39,3
55,28,2024-07-06 17:42:00,71,173,80,Married,0.6,3
55,27,2024-07-06 17:47:00,71,173,80,Married,0.1,3
55,23,2024-07-06 17:52:00,71,173,80,Married,0.74,3
55,27,2024-07-06 17:56:00,71,173,80,Married,1.37,3
56,71,2024-07-06 17:19:00,36,162,53,Married,0.9,2
56,512,2024-07-06 17:21:00,36,162,53,Married,0.8,2
56,513,2024-07-06 17:25:00,36,162,53,Married,1.08,2
56,01,2024-07-06 17:28:00,36,162,53,Married,0.46,2
56,74,2024-07-06 17:33:00,36,162,53,Married,1.19,2
56,79,2024-07-06 17:38:00,36,162,53,Married,1.26,2
56,75,2024-07-06 17:39:00,36,162,53,Married,0.47,2
56,110,2024-07-06 17:41:00,36,162,53,Married,0.52,2
56,114,2024-07-06 17:43:00,36,162,53,Married,0.89,2
56,117,2024-07-06 17:44:00,36,162,53,Married,1.19,2
57,70,2024-07-06 17:28:00,71,175,61,Married,0.33,3
57,71,2024-07-06 17:33:00,71,175,61,Married,0.44,3
57,75,2024-07-06 17:37:00,71,175,61,Married,0.76,3
57,71,2024-07-06 17:40:00,71,175,61,Married,0.86,3
57,412,2024-07-06 17:41:00,71,175,61,Married,1.39,3
57,415,2024-07-06 17:44:00,71,175,61,Married,1.26,3
57,44,2024-07-06 17:46:00,71,175,61,Married,0.7,3
57,49,2024-07-06 17:51:00,71,175,61,Married,0.16,3
57,615,2024-07-06 17:53:00,71,175,61,Married,1.18,3
57,613,2024-07-06 17:55:00,71,175,61,Married,1.36,3
57,61,2024-07-06 17:56:00,71,175,61,Married,0.36,3
57,112,2024-07-06 17:58:00,71,175,61,Married,0.94,3
57,17,2024-07-06 18:03:00,71,175,61,Married,0.47,3
57,115,2024-07-06 18:07:00,71,175,61,Married,0.94,3
57,18,2024-07-06 18:11:00,71,175,61,Married,0.72,3
57,17,2024-07-06 18:15:00,71,175,61,Married,0.91,3
58,71,2024-07-06 17:41:00,60,150,47,Married,1.08,2
58,76,2024-07-06 17:44:00,60,150,47,Married,0.19,2
58,711,2024-07-06 17:49:00,60,150,47,Married,0.88,2
58,78,2024-07-06 17:50:00,60,150,47,Married,0.25,2
58,710,2024-07-06 17:55:00,60,150,47,Married,1.49,2
58,73,2024-07-06 17:59:00,60,150,47,Married,0.13,2
58,76,2024-07-06 18:02:00,60,150,47,Married,0.85,2
58,21,2024-07-06 18:06:00,60,150,47,Married,0.31,2
58,26,2024-07-06 18:11:00,60,150,47,Married,0.21,2
58,24,2024-07-06 18:16:00,60,150,47,Married,1.28,2
58,25,2024-07-06 18:21:00,60,150,47,Married,0.98,2
58,25,2024-07-06 18:23:00,60,150,47,Married,0.67,2
58,22,2024-07-06 18:26:00,60,150,47,Married,1.5,2
58,24,2024-07-06 18:29:00,60,150,47,Married,0.92,2
58,21,2024-07-06 18:33:00,60,150,47,Married,0.96,2
58,20,2024-07-06 18:35:00,60,150,47,Married,0.49,2
59,75,2024-07-06 17:50:00,21,166,58,Single,0.83,1
59,72,2024-07-06 17:54:00,21,166,58,Single,0.93,1
59,715,2024-07-06 17:58:00,21,166,58,Single,1.0,1
59,710,2024-07-06 18:02:00,21,166,58,Single,0.52,1
59,714,2024-07-06 18:06:00,21,166,58,Single,1.16,1
59,322,2024-07-06 18:10:00,21,166,58,Single,0.81,1
59,37,2024-07-06 18:13:00,21,166,58,Single,1.24,1
59,317,2024-07-06 18:14:00,21,166,58,Single,0.76,1
59,36,2024-07-06 18:19:00,21,166,58,Single,0.76,1
59,321,2024-07-06 18:24:00,21,166,58,Single,0.95,1
59,320,2024-07-06 18:27:00,21,166,58,Single,0.6,1
60,113,2024-07-06 18:01:00,49,150,54,Married,0.38,2
60,113,2024-07-06 18:05:00,49,150,54,Married,1.15,2
60,18,2024-07-06 18:10:00,49,150,54,Married,0.59,2
60,17,2024-07-06 18:15:00,49,150,54,Married,1.27,2
60,414,2024-07-06 18:20:00,49,150,54,Married,0.45,2
60,414,2024-07-06 18:24:00,49,150,54,Married,1.25,2
60,44,2024-07-06 18:25:00,49,150,54,Married,0.72,2
60,49,2024-07-06 18:26:00,49,150,54,Married,0.45,2
61,712,2024-07-06 18:01:00,38,150,55,Married,0.99,2
61,79,2024-07-06 18:06:00,38,150,55,Married,1.48,2
61,515,2024-07-06 18:09:00,38,150,55,Married,0.44,2
61,58,2024-07-06 18:14:00,38,150,55,Married,1.09,2
61,515,2024-07-06 18:16:00,38,150,55,Married,1.21,2
61,40,2024-07-06 18:17:00,38,150,55,Married,0.2,2
61,40,2024-07-06 18:22:00,38,150,55,Married,0.17,2
61,42,2024-07-06 18:24:00,38,150,55,Married,0.29,2
61,411,2024-07-06 18:28:00,38,150,55,Married,0.47,2
61,47,2024-07-06 18:31:00,38,150,55,Married,0.64,2
61,45,2024-07-06 18:36:00,38,150,55,Married,0.44,2
61,24,2024-07-06 18:40:00,38,150,55,Married,0.36,2
61,25,2024-07-06 18:41:00,38,150,55,Married,0.37,2
61,24,2024-07-06 18:43:00,38,150,55,Married,0.37,2
62,73,2024-07-06 18:06:00,72,161,53,Married,0.27,3
62,713,2024-07-06 18:09:00,72,161,53,Married,1.32,3
62,715,2024-07-06 18:13:00,72,161,53,Married,1.47,3
62,78,2024-07-06 18:17:00,72,161,53,Married,0.26,3
62,711,2024-07-06 18:20:00,72,161,53,Married,0.78,3
62,74,2024-07-06 18:25:00,72,161,53,Married,1.23,3
63,22,2024-07-06 18:12:00,33,174,83,Single,0.61,2
63,21,2024-07-06 18:14:00,33,174,83,Single,1.03,2
64,76,2024-07-06 18:23:00,18,174,85,Married,0.2,1
64,76,2024-07-06 18:24:00,18,174,85,Married,0.2,1
64,27,2024-07-06 18:25:00,18,174,85,Married,0.63,1
64,10,2024-07-06 18:27:00,18,174,85,Married,0.59,1
64,13,2024-07-06 18:29:00,18,174,85,Married,1.09,1
64,116,2024-07-06 18:30:00,18,174,85,Married,1.12,1
64,111,2024-07-06 18:33:00,18,174,85,Married,0.3,1
64,11,2024-07-06 18:35:00,18,174,85,Married,0.99,1
64,110,2024-07-06 18:40:00,18,174,85,Married,0.51,1
64,18,2024-07-06 18:42:00,18,174,85,Married,0.64,1
64,117,2024-07-06 18:45:00,18,174,85,Married,1.18,1
64,43,2024-07-06 18:47:00,18,174,85,Married,0.91,1
64,41,2024-07-06 18:50:00,18,174,85,Married,0.25,1
65,110,2024-07-06 18:32:00,72,169,56,Married,0.17,3
65,18,2024-07-06 18:34:00,72,169,56,Married,0.92,3
65,116,2024-07-06 18:35:00,72,169,56,Married,1.24,3
65,116,2024-07-06 18:38:00,72,169,56,Married,1.05,3
65,16,2024-07-06 18:39:00,72,169,56,Married,1.28,3
65,76,2024-07-06 18:41:00,72,169,56,Married,0.54,3
65,75,2024-07-06 18:45:00,72,169,56,Married,1.02,3
66,18,2024-07-06 18:36:00,33,163,54,Single,0.22,2
66,15,2024-07-06 18:37:00,33,163,54,Single,0.95,2
66,113,2024-07-06 18:38:00,33,163,54,Single,0.62,2
66,117,2024-07-06 18:42:00,33,163,54,Single,0.93,2
66,11,2024-07-06 18:46:00,33,163,54,Single,1.05,2
66,46,2024-07-06 18:49:00,33,163,54,Single,1.29,2
66,25,2024-07-06 18:53:00,33,163,54,Single,0.7,2
66,23,2024-07-06 18:56:00,33,163,54,Single,1.0,2
66,27,2024-07-06 18:58:00,33,163,54,Single,0.23,2
66,21,2024-07-06 18:59:00,33,163,54,Single,0.15,2
66,23,2024-07-06 19:02:00,33,163,54,Single,0.45,2
66,05,2024-07-06 19:05:00,33,163,54,Single,1.08,2
66,05,2024-07-06 19:10:00,33,163,54,Single,0.24,2
66,04,2024-07-06 19:14:00,33,163,54,Single,0.87,2
66,04,2024-07-06 19:15:00,33,163,54,Single,0.2,2
67,32,2024-07-06 18:40:00,43,152,59,Married,0.9,2
67,30,2024-07-06 18:45:00,43,152,59,Married,1.19,2
67,310,2024-07-06 18:49:00,43,152,59,Married,0.23,2
67,37,2024-07-06 18:51:00,43,152,59,Married,0.35,2
67,310,2024-07-06 18:52:00,43,152,59,Married,1.34,2
67,313,2024-07-06 18:57:00,43,152,59,Married,0.74,2
67,68,2024-07-06 19:00:00,43,152,59,Married,0.72,2
67,614,2024-07-06 19:02:00,43,152,59,Married,1.32,2
67,615,2024-07-06 19:05:00,43,152,59,Married,1.49,2
67,610,2024-07-06 19:10:00,43,152,59,Married,1.25,2
67,612,2024-07-06 19:15:00,43,152,59,Married,0.44,2
67,611,2024-07-06 19:18:00,43,152,59,Married,0.17,2
67,71,2024-07-06 19:21:00,43,152,59,Married,0.95,2
67,711,2024-07-06 19:23:00,43,152,59,Married,0.22,2
67,73,2024-07-06 19:24:00,43,152,59,Married,0.87,2
67,78,2024-07-06 19:25:00,43,152,59,Married,0.96,2
68,27,2024-07-06 18:50:00,57,175,87,Married,0.69,2
68,24,2024-07-06 18:55:00,57,175,87,Married,0.89,2
68,23,2024-07-06 18:58:00,57,175,87,Married,1.11,2
68,28,2024-07-06 19:01:00,57,175,87,Married,0.55,2
68,21,2024-07-06 19:02:00,57,175,87,Married,0.25,2
68,26,2024-07-06 19:04:00,57,175,87,Married,0.13,2
68,24,2024-07-06 19:07:00,57,175,87,Married,0.77,2
68,320,2024-07-06 19:12:00,57,175,87,Married,0.46,2
68,319,2024-07-06 19:15:00,57,175,87,Married,0.14,2
68,316,2024-07-06 19:18:00,57,175,87,Married,0.84,2
68,33,2024-07-06 19:19:00,57,175,87,Married,1.35,2
68,312,2024-07-06 19:22:00,57,175,87,Married,1.38,2
69,71,2024-07-06 18:50:00,31,149,50,Single,1.29,2
70,10,2024-07-06 18:57:00,28,161,56,Single,0.16,1
70,27,2024-07-06 19:02:00,28,161,56,Single,1.49,1
70,23,2024-07-06 19:04:00,28,161,56,Single,1.37,1
70,24,2024-07-06 19:05:00,28,161,56,Single,0.57,1
70,20,2024-07-06 19:10:00,28,161,56,Single,1.47,1
70,25,2024-07-06 19:13:00,28,161,56,Single,0.15,1
70,314,2024-07-06 19:14:00,28,161,56,Single,0.74,1
70,39,2024-07-06 19:17:00,28,161,56,Single,0.5,1
70,311,2024-07-06 19:21:00,28,161,56,Single,0.92,1
70,324,2024-07-06 19:25:00,28,161,56,Single,1.19,1
70,319,2024-07-06 19:26:00,28,161,56,Single,1.06,1
70,318,2024-07-06 19:29:00,28,161,56,Single,0.41,1
70,09,2024-07-06 19:30:00,28,161,56,Single,0.12,1
70,01,2024-07-06 19:35:00,28,161,56,Single,0.81,1
70,09,2024-07-06 19:36:00,28,161,56,Single,0.99,1
70,04,2024-07-06 19:39:00,28,161,56,Single,1.08,1
70,418,2024-07-06 19:42:00,28,161,56,Single,0.43,1
70,41,2024-07-06 19:47:00,28,161,56,Single,0.74,1
70,414,2024-07-06 19:51:00,28,161,56,Single,1.47,1
70,49,2024-07-06 19:55:00,28,161,56,Single,1.19,1
71,17,2024-07-06 19:08:00,67,163,53,Married,0.25,3
71,15,2024-07-06 19:10:00,67,163,53,Married,0.34,3
71,110,2024-07-06 19:15:00,67,163,53,Married,1.15,3
71,113,2024-07-06 19:17:00,67,163,53,Married,0.55,3
71,11,2024-07-06 19:22:00,67,163,53,Married,1.14,3
71,73,2024-07-06 19:25:00,67,163,53,Married,1.27,3
71,21,2024-07-06 19:30:00,67,163,53,Married,1.26,3
72,08,2024-07-06 19:22:00,69,175,87,Single,1.34,3
72,010,2024-07-06 19:27:00,69,175,87,Single,0.31,3
72,06,2024-07-06 19:31:00,69,175,87,Single,0.45,3
73,00,2024-07-06 19:26:00,71,175,64,Married,0.87,3
73,010,2024-07-06 19:27:00,71,175,64,Married,1.34,3
73,012,2024-07-06 19:29:00,71,175,64,Married,1.13,3
73,39,2024-07-06 19:30:00,71,175,64,Married,0.29,3
73,318,2024-07-06 19:31:00,71,175,64,Married,0.57,3
73,39,2024-07-06 19:33:00,71,175,64,Married,1.43,3
73,324,2024-07-06 19:35:00,71,175,64,Married,0.78,3
73,50,2024-07-06 19:38:00,71,175,64,Married,0.71,3
73,54,2024-07-06 19:43:00,71,175,64,Married,1.05,3
73,57,2024-07-06 19:46:00,71,175,64,Married,1.16,3
73,79,2024-07-06 19:51:00,71,175,64,Married,0.74,3
73,74,2024-07-06 19:56:00,71,175,64,Married,0.85,3
73,77,2024-07-06 19:58:00,71,175,64,Married,0.38,3
73,715,2024-07-06 20:02:00,71,175,64,Married,0.82,3
73,79,2024-07-06 20:07:00,71,175,64,Married,1.32,3
74,712,2024-07-06 19:36:00,63,174,81,Married,0.95,3
74,712,2024-07-06 19:40:00,63,174,81,Married,0.55,3
74,71,2024-07-06 19:43:00,63,174,81,Married,0.23,3
74,714,2024-07-06 19:48:00,63,174,81,Married,0.81,3
74,714,2024-07-06 19:52:00,63,174,81,Married,1.2,3
75,54,2024-07-06 19:50:00,48,147,54,Married,0.19,2
75,51,2024-07-06 19:52:00,48,147,54,Married,1.2,2
75,411,2024-07-06 19:54:00,48,147,54,Married,1.02,2
75,43,2024-07-06 19:56:00,48,147,54,Married,0.43,2
75,49,2024-07-06 20:00:00,48,147,54,Married,0.3,2
75,418,2024-07-06 20:03:00,48,147,54,Married,0.81,2
76,418,2024-07-06 19:55:00,52,154,42,Married,0.2,2
76,42,2024-07-06 19:56:00,52,154,42,Married,0.87,2
76,73,2024-07-06 19:58:00,52,154,42,Married,1.08,2
76,73,2024-07-06 20:00:00,52,154,42,Married,0.39,2
76,714,2024-07-06 20:02:00,52,154,42,Married,1.02,2
76,711,2024-07-06 20:05:00,52,154,42,Married,0.21,2
76,15,2024-07-06 20:06:00,52,154,42,Married,0.85,2
76,17,2024-07-06 20:10:00,52,154,42,Married,1.25,2
76,12,2024-07-06 20:15:00,52,154,42,Married,1.46,2
76,12,2024-07-06 20:17:00,52,154,42,Married,1.38,2
76,10,2024-07-06 20:21:00,52,154,42,Married,1.06,2
76,13,2024-07-06 20:25:00,52,154,42,Married,1.37,2
76,18,2024-07-06 20:30:00,52,154,42,Married,0.21,2
76,17,2024-07-06 20:32:00,52,154,42,Married,1.01,2
76,116,2024-07-06 20:35:00,52,154,42,Married,0.24,2
76,113,2024-07-06 20:38:00,52,154,42,Married,0.92,2
77,32,2024-07-06 20:07:00,69,176,89,Married,0.87,3
77,311,2024-07-06 20:12:00,69,176,89,Married,0.87,3
77,322,2024-07-06 20:16:00,69,176,89,Married,1.4,3
77,30,2024-07-06 20:19:00,69,176,89,Married,0.35,3
77,315,2024-07-06 20:21:00,69,176,89,Married,1.46,3
77,315,2024-07-06 20:22:00,69,176,89,Married,1.46,3
77,03,2024-07-06 20:24:00,69,176,89,Married,1.49,3
77,08,2024-07-06 20:25:00,69,176,89,Married,1.2,3
77,02,2024-07-06 20:30:00,69,176,89,Married,1.23,3
77,08,2024-07-06 20:34:00,69,176,89,Married,0.24,3
77,113,2024-07-06 20:36:00,69,176,89,Married,0.36,3
77,13,2024-07-06 20:38:00,69,176,89,Married,0.89,3
77,11,2024-07-06 20:39:00,69,176,89,Married,0.29,3
77,112,2024-07-06 20:42:00,69,176,89,Married,1.35,3
77,16,2024-07-06 20:43:00,69,176,89,Married,0.16,3
78,515,2024-07-06 20:10:00,60,159,50,Married,0.7,2
78,58,2024-07-06 20:15:00,60,159,50,Married,0.78,2
78,53,2024-07-06 20:19:00,60,159,50,Married,0.69,2
78,53,2024-07-06 20:24:00,60,159,50,Married,1.45,2
78,07,2024-07-06 20:25:00,60,159,50,Married,0.42,2
78,01,2024-07-06 20:26:00,60,159,50,Married,0.47,2
78,03,2024-07-06 20:27:00,60,159,50,Married,0.81,2
78,011,2024-07-06 20:29:00,60,159,50,Married,0.49,2
78,08,2024-07-06 20:31:00,60,159,50,Married,1.14,2
78,39,2024-07-06 20:34:00,60,159,50,Married,1.1,2
78,312,2024-07-06 20:38:00,60,159,50,Married,0.5,2
78,38,2024-07-06 20:41:00,60,159,50,Married,1.36,2
78,316,2024-07-06 20:42:00,60,159,50,Married,0.74,2
78,311,2024-07-06 20:45:00,60,159,50,Married,0.39,2
78,320,2024-07-06 20:46:00,60,159,50,Married,0.34,2
78,36,2024-07-06 20:49:00,60,159,50,Married,0.29,2
78,30,2024-07-06 20:53:00,60,159,50,Married,0.19,2
78,316,2024-07-06 20:58:00,60,159,50,Married,1.16,2
78,314,2024-07-06 21:00:00,60,159,50,Married,0.57,2
78,77,2024-07-06 21:03:00,60,159,50,Married,0.17,2
78,714,2024-07-06 21:06:00,60,159,50,Married,0.89,2
78,70,2024-07-06 21:11:00,60,159,50,Married,0.81,2
79,113,2024-07-06 20:22:00,51,148,57,Married,0.91,2
79,53,2024-07-06 20:27:00,51,148,57,Married,0.75,2
79,511,2024-07-06 20:31:00,51,148,57,Married,0.75,2
79,52,2024-07-06 20:33:00,51,148,57,Married,0.63,2
79,510,2024-07-06 20:37:00,51,148,57,Married,0.91,2
79,55,2024-07-06 20:40:00,51,148,57,Married,1.28,2
79,514,2024-07-06 20:43:00,51,148,57,Married,0.31,2
79,03,2024-07-06 20:46:00,51,148,57,Married,0.89,2
