si_id,shelf_id,item_id,person_id,timestamp,date,time,holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,holding_the_item_(s),looking_at_item_(s),is_buy,dow
012,0,12,25,2024-07-06 13:58:00,2024-07-06,13:58:00,True,True,True,False,False,False,True,True,False,Saturday
07,0,7,25,2024-07-06 14:03:00,2024-07-06,14:03:00,True,True,False,False,True,False,True,True,False,Saturday
413,4,13,26,2024-07-06 13:29:00,2024-07-06,13:29:00,True,True,True,False,True,True,True,True,False,Saturday
417,4,17,26,2024-07-06 13:34:00,2024-07-06,13:34:00,True,True,False,True,True,False,True,True,False,Saturday
45,4,5,26,2024-07-06 13:37:00,2024-07-06,13:37:00,True,True,False,True,True,True,True,True,False,Saturday
413,4,13,26,2024-07-06 13:42:00,2024-07-06,13:42:00,True,True,False,True,True,False,True,True,False,Saturday
413,4,13,26,2024-07-06 13:46:00,2024-07-06,13:46:00,True,True,True,True,True,True,True,True,False,Saturday
41,4,1,26,2024-07-06 13:49:00,2024-07-06,13:49:00,True,True,True,,False,True,True,True,False,Saturday
19,1,9,26,2024-07-06 13:54:00,2024-07-06,13:54:00,True,True,True,False,True,True,True,True,False,Saturday
26,2,6,26,2024-07-06 13:56:00,2024-07-06,13:56:00,True,True,False,False,False,True,True,True,True,Saturday
22,2,2,26,2024-07-06 13:58:00,2024-07-06,13:58:00,True,True,True,,True,False,True,True,False,Saturday
21,2,1,26,2024-07-06 14:02:00,2024-07-06,14:02:00,True,True,False,True,False,True,True,True,True,Saturday
26,2,6,26,2024-07-06 14:07:00,2024-07-06,14:07:00,True,True,True,False,True,,True,True,False,Saturday
23,2,3,26,2024-07-06 14:12:00,2024-07-06,14:12:00,True,True,False,False,,False,True,True,False,Saturday
28,2,8,26,2024-07-06 14:16:00,2024-07-06,14:16:00,True,True,False,True,False,,True,True,True,Saturday
47,4,7,26,2024-07-06 14:20:00,2024-07-06,14:20:00,True,True,True,True,True,False,True,True,False,Saturday
711,7,11,27,2024-07-06 13:35:00,2024-07-06,13:35:00,True,True,False,False,False,False,True,True,False,Saturday
710,7,10,27,2024-07-06 13:36:00,2024-07-06,13:36:00,True,True,False,False,,,True,True,False,Saturday
79,7,9,27,2024-07-06 13:37:00,2024-07-06,13:37:00,True,True,False,True,True,False,True,True,False,Saturday
03,0,3,27,2024-07-06 13:38:00,2024-07-06,13:38:00,True,True,True,False,False,True,True,True,False,Saturday
314,3,14,27,2024-07-06 13:41:00,2024-07-06,13:41:00,True,True,True,True,True,True,True,True,False,Saturday
35,3,5,27,2024-07-06 13:43:00,2024-07-06,13:43:00,True,True,True,True,False,False,True,True,False,Saturday
37,3,7,27,2024-07-06 13:45:00,2024-07-06,13:45:00,True,True,False,False,True,True,True,True,False,Saturday
315,3,15,27,2024-07-06 13:46:00,2024-07-06,13:46:00,True,True,True,True,False,,True,True,False,Saturday
35,3,5,27,2024-07-06 13:48:00,2024-07-06,13:48:00,True,True,False,True,True,False,True,True,False,Saturday
311,3,11,27,2024-07-06 13:53:00,2024-07-06,13:53:00,True,True,True,False,True,,True,True,False,Saturday
39,3,9,27,2024-07-06 13:56:00,2024-07-06,13:56:00,True,True,True,True,True,False,True,True,False,Saturday
318,3,18,27,2024-07-06 13:59:00,2024-07-06,13:59:00,True,True,False,True,False,True,True,True,True,Saturday
313,3,13,27,2024-07-06 14:04:00,2024-07-06,14:04:00,True,True,False,False,,True,True,True,False,Saturday
012,0,12,28,2024-07-06 13:42:00,2024-07-06,13:42:00,False,True,False,False,,False,True,True,False,Saturday
06,0,6,28,2024-07-06 13:47:00,2024-07-06,13:47:00,False,True,True,False,True,True,True,True,False,Saturday
012,0,12,28,2024-07-06 13:52:00,2024-07-06,13:52:00,False,True,True,False,False,False,True,True,False,Saturday
51,5,1,29,2024-07-06 13:47:00,2024-07-06,13:47:00,False,True,False,True,False,False,True,True,True,Saturday
515,5,15,29,2024-07-06 13:49:00,2024-07-06,13:49:00,False,True,False,False,False,True,True,True,True,Saturday
514,5,14,29,2024-07-06 13:52:00,2024-07-06,13:52:00,False,True,True,,False,True,True,True,False,Saturday
04,0,4,30,2024-07-06 14:01:00,2024-07-06,14:01:00,True,True,False,True,False,False,True,True,True,Saturday
02,0,2,30,2024-07-06 14:05:00,2024-07-06,14:05:00,True,True,False,True,False,True,True,True,True,Saturday
04,0,4,30,2024-07-06 14:06:00,2024-07-06,14:06:00,True,True,True,,True,,True,True,False,Saturday
01,0,1,30,2024-07-06 14:11:00,2024-07-06,14:11:00,True,True,False,False,,True,True,True,False,Saturday
01,0,1,30,2024-07-06 14:15:00,2024-07-06,14:15:00,True,True,False,True,False,False,True,True,True,Saturday
00,0,0,30,2024-07-06 14:16:00,2024-07-06,14:16:00,True,True,True,,True,,True,True,False,Saturday
30,3,0,30,2024-07-06 14:21:00,2024-07-06,14:21:00,True,True,True,True,,False,True,True,False,Saturday
012,0,12,30,2024-07-06 14:25:00,2024-07-06,14:25:00,True,True,True,True,False,True,True,True,False,Saturday
03,0,3,30,2024-07-06 14:28:00,2024-07-06,14:28:00,True,True,False,False,True,True,True,True,False,Saturday
08,0,8,30,2024-07-06 14:29:00,2024-07-06,14:29:00,True,True,True,False,,False,True,True,False,Saturday
00,0,0,30,2024-07-06 14:30:00,2024-07-06,14:30:00,True,True,True,,False,,True,True,False,Saturday
011,0,11,30,2024-07-06 14:32:00,2024-07-06,14:32:00,True,True,False,True,True,False,True,True,False,Saturday
06,0,6,30,2024-07-06 14:33:00,2024-07-06,14:33:00,True,True,True,True,,False,True,True,False,Saturday
010,0,10,30,2024-07-06 14:38:00,2024-07-06,14:38:00,True,True,True,True,,True,True,True,False,Saturday
06,0,6,30,2024-07-06 14:39:00,2024-07-06,14:39:00,True,True,False,False,,False,True,True,False,Saturday
07,0,7,30,2024-07-06 14:40:00,2024-07-06,14:40:00,True,True,True,False,True,False,True,True,False,Saturday
07,0,7,30,2024-07-06 14:44:00,2024-07-06,14:44:00,True,True,True,False,False,False,True,True,False,Saturday
00,0,0,30,2024-07-06 14:46:00,2024-07-06,14:46:00,True,True,False,False,False,,True,True,False,Saturday
05,0,5,30,2024-07-06 14:51:00,2024-07-06,14:51:00,True,True,False,True,False,False,True,True,True,Saturday
67,6,7,31,2024-07-06 14:13:00,2024-07-06,14:13:00,True,True,False,False,True,False,True,True,False,Saturday
611,6,11,31,2024-07-06 14:18:00,2024-07-06,14:18:00,True,True,True,False,True,True,True,True,False,Saturday
610,6,10,31,2024-07-06 14:21:00,2024-07-06,14:21:00,True,False,False,False,True,True,False,True,False,Saturday
69,6,9,31,2024-07-06 14:23:00,2024-07-06,14:23:00,True,True,False,True,True,True,True,True,False,Saturday
613,6,13,31,2024-07-06 14:26:00,2024-07-06,14:26:00,True,True,True,False,True,False,True,True,False,Saturday
23,2,3,31,2024-07-06 14:28:00,2024-07-06,14:28:00,True,True,True,False,False,False,True,True,False,Saturday
22,2,2,31,2024-07-06 14:32:00,2024-07-06,14:32:00,True,True,True,,False,,True,True,False,Saturday
27,2,7,31,2024-07-06 14:35:00,2024-07-06,14:35:00,True,True,False,False,False,False,True,True,False,Saturday
70,7,0,31,2024-07-06 14:37:00,2024-07-06,14:37:00,True,True,False,True,False,False,True,True,True,Saturday
70,7,0,31,2024-07-06 14:38:00,2024-07-06,14:38:00,True,True,False,True,False,,True,True,True,Saturday
73,7,3,31,2024-07-06 14:39:00,2024-07-06,14:39:00,True,True,False,False,False,True,True,True,True,Saturday
72,7,2,31,2024-07-06 14:40:00,2024-07-06,14:40:00,True,True,True,,True,True,True,True,False,Saturday
711,7,11,31,2024-07-06 14:43:00,2024-07-06,14:43:00,True,True,False,False,True,,True,True,False,Saturday
74,7,4,31,2024-07-06 14:46:00,2024-07-06,14:46:00,True,True,False,True,False,True,True,True,True,Saturday
116,1,16,31,2024-07-06 14:51:00,2024-07-06,14:51:00,True,True,True,False,False,False,True,True,False,Saturday
15,1,5,31,2024-07-06 14:52:00,2024-07-06,14:52:00,True,True,True,True,True,False,True,True,False,Saturday
12,1,2,31,2024-07-06 14:56:00,2024-07-06,14:56:00,True,True,False,False,,False,True,True,False,Saturday
17,1,7,31,2024-07-06 14:59:00,2024-07-06,14:59:00,True,True,False,True,False,True,True,True,True,Saturday
27,2,7,32,2024-07-06 14:13:00,2024-07-06,14:13:00,True,True,True,,,,True,True,False,Saturday
23,2,3,32,2024-07-06 14:18:00,2024-07-06,14:18:00,True,True,True,True,False,False,True,True,False,Saturday
411,4,11,32,2024-07-06 14:21:00,2024-07-06,14:21:00,True,True,False,False,True,,True,True,False,Saturday
412,4,12,32,2024-07-06 14:25:00,2024-07-06,14:25:00,True,True,False,True,False,True,True,True,True,Saturday
45,4,5,32,2024-07-06 14:29:00,2024-07-06,14:29:00,True,True,False,False,False,,True,True,False,Saturday
40,4,0,32,2024-07-06 14:30:00,2024-07-06,14:30:00,True,True,True,,True,True,True,True,False,Saturday
45,4,5,32,2024-07-06 14:32:00,2024-07-06,14:32:00,True,True,True,False,False,,True,True,False,Saturday
07,0,7,33,2024-07-06 14:27:00,2024-07-06,14:27:00,True,True,False,False,True,True,True,True,False,Saturday
011,0,11,33,2024-07-06 14:30:00,2024-07-06,14:30:00,True,True,False,True,True,True,True,True,False,Saturday
01,0,1,33,2024-07-06 14:34:00,2024-07-06,14:34:00,True,True,False,True,True,True,True,True,False,Saturday
06,0,6,33,2024-07-06 14:36:00,2024-07-06,14:36:00,True,True,False,False,True,False,True,True,False,Saturday
04,0,4,33,2024-07-06 14:41:00,2024-07-06,14:41:00,True,True,False,True,False,False,True,True,True,Saturday
05,0,5,33,2024-07-06 14:45:00,2024-07-06,14:45:00,True,True,False,True,True,False,True,True,False,Saturday
00,0,0,33,2024-07-06 14:48:00,2024-07-06,14:48:00,True,True,False,False,,False,True,True,False,Saturday
012,0,12,33,2024-07-06 14:49:00,2024-07-06,14:49:00,True,True,False,True,False,False,True,True,True,Saturday
09,0,9,33,2024-07-06 14:54:00,2024-07-06,14:54:00,True,True,False,True,False,,True,True,True,Saturday
09,0,9,33,2024-07-06 14:57:00,2024-07-06,14:57:00,True,True,True,True,True,True,True,True,False,Saturday
07,0,7,33,2024-07-06 14:58:00,2024-07-06,14:58:00,True,True,False,False,False,True,True,True,True,Saturday
515,5,15,33,2024-07-06 15:03:00,2024-07-06,15:03:00,True,True,True,True,False,False,True,True,False,Saturday
63,6,3,34,2024-07-06 14:40:00,2024-07-06,14:40:00,False,True,False,False,False,,True,True,False,Saturday
611,6,11,34,2024-07-06 14:41:00,2024-07-06,14:41:00,False,True,True,False,False,False,True,True,False,Saturday
67,6,7,34,2024-07-06 14:45:00,2024-07-06,14:45:00,False,True,True,False,True,True,True,True,False,Saturday
69,6,9,34,2024-07-06 14:47:00,2024-07-06,14:47:00,False,True,True,False,True,False,True,True,False,Saturday
53,5,3,35,2024-07-06 14:48:00,2024-07-06,14:48:00,True,True,False,True,False,True,True,True,True,Saturday
513,5,13,35,2024-07-06 14:49:00,2024-07-06,14:49:00,True,True,False,True,True,False,True,True,False,Saturday
54,5,4,35,2024-07-06 14:50:00,2024-07-06,14:50:00,True,True,False,True,False,True,True,True,True,Saturday
511,5,11,35,2024-07-06 14:54:00,2024-07-06,14:54:00,True,True,True,,False,True,True,True,False,Saturday
58,5,8,35,2024-07-06 14:58:00,2024-07-06,14:58:00,True,True,False,False,True,False,True,True,False,Saturday
511,5,11,35,2024-07-06 15:03:00,2024-07-06,15:03:00,True,True,False,True,False,False,True,True,True,Saturday
21,2,1,35,2024-07-06 15:04:00,2024-07-06,15:04:00,True,True,False,True,False,True,True,True,True,Saturday
24,2,4,35,2024-07-06 15:06:00,2024-07-06,15:06:00,True,True,True,False,,True,True,True,False,Saturday
22,2,2,35,2024-07-06 15:07:00,2024-07-06,15:07:00,True,True,False,True,True,True,True,True,False,Saturday
08,0,8,35,2024-07-06 15:11:00,2024-07-06,15:11:00,True,True,True,False,True,False,True,True,False,Saturday
04,0,4,35,2024-07-06 15:15:00,2024-07-06,15:15:00,True,True,False,True,False,False,True,True,True,Saturday
41,4,1,35,2024-07-06 15:16:00,2024-07-06,15:16:00,True,True,False,True,False,False,True,True,True,Saturday
41,4,1,35,2024-07-06 15:21:00,2024-07-06,15:21:00,True,True,False,False,False,True,True,True,True,Saturday
410,4,10,35,2024-07-06 15:26:00,2024-07-06,15:26:00,True,True,False,True,False,True,True,True,True,Saturday
42,4,2,35,2024-07-06 15:27:00,2024-07-06,15:27:00,True,True,False,True,False,False,True,True,True,Saturday
49,4,9,35,2024-07-06 15:30:00,2024-07-06,15:30:00,True,True,False,False,True,,True,True,False,Saturday
412,4,12,35,2024-07-06 15:33:00,2024-07-06,15:33:00,True,True,True,False,False,,True,True,False,Saturday
45,4,5,35,2024-07-06 15:38:00,2024-07-06,15:38:00,True,True,False,True,True,False,True,True,False,Saturday
418,4,18,35,2024-07-06 15:42:00,2024-07-06,15:42:00,True,True,False,False,False,False,True,True,False,Saturday
47,4,7,35,2024-07-06 15:45:00,2024-07-06,15:45:00,True,True,False,False,True,False,True,True,False,Saturday
416,4,16,35,2024-07-06 15:47:00,2024-07-06,15:47:00,True,True,False,False,True,True,True,True,False,Saturday
710,7,10,36,2024-07-06 14:52:00,2024-07-06,14:52:00,True,True,True,True,False,False,True,True,False,Saturday
75,7,5,36,2024-07-06 14:54:00,2024-07-06,14:54:00,True,True,False,False,,True,True,True,False,Saturday
73,7,3,36,2024-07-06 14:55:00,2024-07-06,14:55:00,True,True,False,True,False,True,True,True,True,Saturday
71,7,1,36,2024-07-06 14:59:00,2024-07-06,14:59:00,True,True,True,False,,True,True,True,False,Saturday
715,7,15,36,2024-07-06 15:02:00,2024-07-06,15:02:00,True,True,False,False,True,True,True,True,False,Saturday
412,4,12,36,2024-07-06 15:03:00,2024-07-06,15:03:00,True,True,False,False,True,False,True,True,False,Saturday
42,4,2,36,2024-07-06 15:07:00,2024-07-06,15:07:00,True,True,False,True,False,True,True,True,True,Saturday
43,4,3,36,2024-07-06 15:10:00,2024-07-06,15:10:00,True,True,False,True,False,,True,True,True,Saturday
43,4,3,36,2024-07-06 15:14:00,2024-07-06,15:14:00,True,True,False,True,False,True,True,True,True,Saturday
43,4,3,36,2024-07-06 15:16:00,2024-07-06,15:16:00,True,True,False,True,False,,True,True,True,Saturday
413,4,13,36,2024-07-06 15:19:00,2024-07-06,15:19:00,True,True,False,False,False,False,True,True,False,Saturday
79,7,9,36,2024-07-06 15:21:00,2024-07-06,15:21:00,True,True,True,True,False,True,True,True,False,Saturday
710,7,10,36,2024-07-06 15:24:00,2024-07-06,15:24:00,True,True,False,True,True,True,True,True,False,Saturday
710,7,10,36,2024-07-06 15:28:00,2024-07-06,15:28:00,True,True,True,True,False,False,True,True,False,Saturday
713,7,13,36,2024-07-06 15:31:00,2024-07-06,15:31:00,True,True,True,False,False,True,True,True,False,Saturday
73,7,3,36,2024-07-06 15:33:00,2024-07-06,15:33:00,True,True,False,False,,True,True,True,False,Saturday
16,1,6,37,2024-07-06 14:53:00,2024-07-06,14:53:00,True,True,True,False,False,False,True,True,False,Saturday
117,1,17,37,2024-07-06 14:54:00,2024-07-06,14:54:00,True,True,True,False,True,False,True,True,False,Saturday
012,0,12,37,2024-07-06 14:57:00,2024-07-06,14:57:00,True,True,False,True,False,,True,True,True,Saturday
05,0,5,37,2024-07-06 14:59:00,2024-07-06,14:59:00,True,True,False,False,False,False,True,True,False,Saturday
04,0,4,37,2024-07-06 15:00:00,2024-07-06,15:00:00,True,True,False,True,False,,True,True,True,Saturday
010,0,10,37,2024-07-06 15:05:00,2024-07-06,15:05:00,True,True,False,False,False,True,True,True,True,Saturday
011,0,11,37,2024-07-06 15:09:00,2024-07-06,15:09:00,True,True,True,False,True,,True,True,False,Saturday
49,4,9,37,2024-07-06 15:12:00,2024-07-06,15:12:00,True,True,True,False,True,True,True,True,False,Saturday
46,4,6,37,2024-07-06 15:16:00,2024-07-06,15:16:00,True,True,False,True,False,True,True,True,True,Saturday
40,4,0,37,2024-07-06 15:21:00,2024-07-06,15:21:00,True,True,False,False,True,True,True,True,False,Saturday
413,4,13,37,2024-07-06 15:23:00,2024-07-06,15:23:00,True,True,False,False,False,,True,True,False,Saturday
27,2,7,37,2024-07-06 15:24:00,2024-07-06,15:24:00,True,True,False,True,False,True,True,True,True,Saturday
21,2,1,37,2024-07-06 15:26:00,2024-07-06,15:26:00,True,True,False,True,False,True,True,True,True,Saturday
20,2,0,37,2024-07-06 15:27:00,2024-07-06,15:27:00,True,True,False,False,False,True,True,True,True,Saturday
27,2,7,37,2024-07-06 15:32:00,2024-07-06,15:32:00,True,True,False,False,,False,True,True,False,Saturday
111,1,11,38,2024-07-06 15:06:00,2024-07-06,15:06:00,True,True,False,True,True,True,True,True,False,Saturday
25,2,5,38,2024-07-06 15:11:00,2024-07-06,15:11:00,True,True,True,,,False,True,True,False,Saturday
23,2,3,38,2024-07-06 15:15:00,2024-07-06,15:15:00,True,True,True,False,False,True,True,True,False,Saturday
28,2,8,38,2024-07-06 15:17:00,2024-07-06,15:17:00,True,True,False,False,True,False,True,True,False,Saturday
25,2,5,38,2024-07-06 15:19:00,2024-07-06,15:19:00,True,True,True,True,True,False,True,True,False,Saturday
07,0,7,38,2024-07-06 15:22:00,2024-07-06,15:22:00,True,True,False,False,True,,True,True,False,Saturday
07,0,7,38,2024-07-06 15:23:00,2024-07-06,15:23:00,True,True,True,True,False,False,True,True,False,Saturday
011,0,11,38,2024-07-06 15:28:00,2024-07-06,15:28:00,True,True,True,,False,True,True,True,False,Saturday
00,0,0,38,2024-07-06 15:30:00,2024-07-06,15:30:00,True,True,False,True,False,False,True,True,True,Saturday
418,4,18,39,2024-07-06 15:19:00,2024-07-06,15:19:00,True,True,False,True,True,False,True,True,False,Saturday
42,4,2,39,2024-07-06 15:21:00,2024-07-06,15:21:00,True,True,False,True,False,True,True,True,True,Saturday
411,4,11,39,2024-07-06 15:25:00,2024-07-06,15:25:00,True,True,False,True,False,False,True,True,True,Saturday
71,7,1,39,2024-07-06 15:29:00,2024-07-06,15:29:00,True,True,False,True,True,True,True,True,False,Saturday
712,7,12,39,2024-07-06 15:30:00,2024-07-06,15:30:00,True,True,False,True,True,True,True,True,False,Saturday
79,7,9,39,2024-07-06 15:33:00,2024-07-06,15:33:00,True,True,True,,True,False,True,True,False,Saturday
79,7,9,39,2024-07-06 15:37:00,2024-07-06,15:37:00,True,True,False,False,True,False,True,True,False,Saturday
75,7,5,39,2024-07-06 15:42:00,2024-07-06,15:42:00,True,True,True,False,,False,True,True,False,Saturday
73,7,3,39,2024-07-06 15:45:00,2024-07-06,15:45:00,True,True,True,False,,True,True,True,False,Saturday
418,4,18,39,2024-07-06 15:46:00,2024-07-06,15:46:00,True,True,False,True,False,False,True,True,True,Saturday
40,4,0,39,2024-07-06 15:51:00,2024-07-06,15:51:00,True,True,False,True,False,,True,True,True,Saturday
418,4,18,39,2024-07-06 15:53:00,2024-07-06,15:53:00,True,True,True,True,True,,True,True,False,Saturday
417,4,17,39,2024-07-06 15:57:00,2024-07-06,15:57:00,True,True,False,True,True,False,True,True,False,Saturday
43,4,3,39,2024-07-06 16:02:00,2024-07-06,16:02:00,True,True,False,True,False,,True,True,True,Saturday
47,4,7,39,2024-07-06 16:03:00,2024-07-06,16:03:00,True,True,True,True,False,,True,True,False,Saturday
414,4,14,39,2024-07-06 16:06:00,2024-07-06,16:06:00,True,True,False,True,False,False,True,True,True,Saturday
416,4,16,39,2024-07-06 16:10:00,2024-07-06,16:10:00,True,True,True,True,False,False,True,True,False,Saturday
412,4,12,39,2024-07-06 16:13:00,2024-07-06,16:13:00,True,True,True,False,True,,True,True,False,Saturday
715,7,15,40,2024-07-06 15:30:00,2024-07-06,15:30:00,True,True,False,False,,False,True,True,False,Saturday
712,7,12,40,2024-07-06 15:33:00,2024-07-06,15:33:00,True,True,True,,False,True,True,True,False,Saturday
44,4,4,40,2024-07-06 15:34:00,2024-07-06,15:34:00,True,True,True,False,,True,True,True,False,Saturday
44,4,4,40,2024-07-06 15:35:00,2024-07-06,15:35:00,True,True,False,False,False,True,True,True,True,Saturday
44,4,4,40,2024-07-06 15:39:00,2024-07-06,15:39:00,True,True,True,False,True,True,True,True,False,Saturday
49,4,9,40,2024-07-06 15:40:00,2024-07-06,15:40:00,True,True,False,False,True,False,True,True,False,Saturday
75,7,5,40,2024-07-06 15:42:00,2024-07-06,15:42:00,True,True,True,False,,False,True,True,False,Saturday
